id,customer_id,dt,amount,currency,status
28972,590,2025-02-17,194.73,EUR,completed
2950,227,2025-02-17,821.47,EUR,completed
8462,110,2025-02-27,337.91,AZN,completed
18275,460,2025-01-10,475.87,AZN,pending
33446,732,2025-02-15,614.26,AZN,completed
30843,691,2025-01-24,181.48,AZN,pending
30974,244,2025-03-01,492.37,USD,completed
46219,345,2025-02-07,190.05,USD,completed
49767,729,2025-01-02,351.34,AZN,completed
15022,981,2025-01-15,462.28,AZN,completed
49455,414,2025-03-20,379.76,USD,completed
34065,80,2025-03-11,142.51,AZN,completed
4392,206,2025-02-03,327.42,EUR,completed
21551,239,2025-01-29,114.32,AZN,completed
49113,99,2025-02-05,141.8,AZN,pending
11593,932,2025-02-06,138.5,AZN,pending
43895,553,2025-03-27,41.38,AZN,completed
35008,296,2025-01-08,62.04,USD,completed
20285,649,2025-03-08,276.79,USD,completed
9832,302,2025-03-03,527.83,AZN,completed
24393,674,2025-01-10,82.11,AZN,pending
3343,648,2025-02-14,202.31,AZN,completed
38871,387,2025-01-09,607.0,USD,completed
366,456,2025-02-08,211.48,AZN,completed
10698,326,2025-03-13,314.73,AZN,completed
4199,536,2025-03-05,568.02,AZN,completed
9238,760,2025-02-05,117.6,EUR,pending
2796,490,2025-01-24,88.67,AZN,completed
29720,717,2025-01-08,359.43,AZN,completed
3695,366,2025-02-25,248.66,AZN,completed
32007,866,2025-03-05,290.16,AZN,pending
25434,799,2025-03-21,61.63,USD,completed
37174,203,2025-01-16,82.75,EUR,completed
32555,693,2025-02-12,525.96,AZN,completed
49765,47,2025-03-13,265.98,AZN,completed
46544,424,2025-02-16,250.97,USD,pending
34384,188,2025-03-18,55.69,USD,completed
19639,785,2025-01-11,161.99,AZN,completed
12663,873,2025-01-09,244.02,AZN,completed
46270,32,2025-02-10,289.64,AZN,completed
16929,15,2025-03-09,266.75,AZN,completed
26941,879,2025-02-23,71.89,AZN,completed
28265,737,2025-01-20,195.65,AZN,completed
37254,175,2025-01-29,152.6,AZN,completed
4947,871,2025-01-08,158.64,AZN,completed
12644,968,2025-03-03,34.3,AZN,completed
42831,303,2025-01-24,83.48,AZN,completed
5957,135,2025-03-02,58.82,AZN,completed
29835,40,2025-03-08,231.64,USD,completed
22645,849,2025-01-03,333.29,AZN,completed
46353,169,2025-01-02,100.57,USD,completed
22743,480,2025-01-26,302.0,AZN,completed
15223,611,2025-02-28,406.08,AZN,completed
12699,873,2025-03-28,495.07,USD,failed
5142,950,2025-01-30,392.59,AZN,completed
1895,571,2025-02-05,228.72,AZN,completed
42145,63,2025-01-09,18.9,AZN,completed
50001,295,2025-02-02,-163.62,AZN,pending
1899,794,2025-02-27,113.63,AZN,completed
833,13,2025-03-19,51.71,USD,completed
16378,308,2025-03-03,267.09,AZN,completed
22708,199,2025-01-18,839.42,AZN,completed
14092,90,2025-03-10,37.88,EUR,pending
41651,420,2025-02-09,173.94,EUR,failed
154,12,2025-01-29,171.98,EUR,completed
31191,479,2025-01-13,222.77,AZN,completed
15041,697,2025-02-05,55.87,AZN,completed
47416,302,2025-02-11,142.87,AZN,completed
44737,544,2025-01-20,188.08,AZN,completed
24511,569,2025-01-08,248.3,AZN,pending
17897,678,2025-01-14,116.23,AZN,completed
6363,673,2025-01-25,218.86,AZN,failed
40539,309,2025-03-10,255.0,USD,completed
49202,276,2025-03-15,163.02,AZN,completed
6867,262,2025-02-20,49.15,EUR,completed
36651,587,2025-01-10,215.17,AZN,completed
17460,791,2025-02-16,286.53,AZN,pending
15779,891,2025-03-09,294.6,AZN,completed
2203,51,2025-03-10,73.74,AZN,completed
40766,876,2025-03-23,451.48,AZN,completed
22838,392,2025-01-10,169.43,USD,completed
14728,351,2025-02-05,73.37,EUR,completed
13058,923,2025-03-01,38.22,EUR,completed
43186,574,2025-01-11,126.41,USD,completed
14661,432,2025-03-19,134.76,EUR,completed
47924,123,2025-03-01,639.57,AZN,completed
39831,797,2025-01-21,381.88,EUR,completed
35371,88,2025-02-24,307.48,AZN,completed
29227,51,2025-02-07,93.88,AZN,completed
32746,545,2025-01-25,62.67,USD,completed
12178,703,2025-03-19,274.39,AZN,completed
7212,526,2025-01-11,112.32,EUR,completed
17746,183,2025-03-20,349.73,USD,completed
18394,35,2025-01-09,112.63,AZN,completed
43643,181,2025-03-12,472.38,AZN,completed
29714,897,2025-02-07,186.11,AZN,pending
27861,286,2025-02-26,84.91,AZN,completed
34604,322,2025-02-15,177.41,EUR,completed
46001,203,2025-01-15,184.07,USD,completed
41324,562,2025-03-11,76.57,AZN,completed
29829,45,2025-03-01,161.01,AZN,failed
35533,769,2025-03-23,248.66,AZN,completed
9328,728,2025-01-12,27.72,AZN,completed
27789,844,2025-03-27,261.22,USD,completed
32084,324,2025-02-01,76.84,EUR,completed
12839,230,2025-01-10,262.01,USD,completed
3590,588,2025-03-24,274.11,AZN,completed
2357,522,2025-02-21,258.8,AZN,completed
47854,702,2025-01-28,241.05,AZN,pending
8664,245,2025-03-25,138.86,EUR,completed
26199,542,2025-02-02,177.52,AZN,completed
23001,325,2025-01-17,682.73,USD,completed
15060,580,2025-03-10,293.92,AZN,completed
27591,32,2025-02-13,128.68,EUR,completed
21195,1,2025-02-07,35.67,EUR,completed
39985,652,2025-01-18,89.63,AZN,completed
13131,246,2025-01-31,201.3,AZN,failed
18453,977,2025-03-05,144.6,AZN,completed
37158,598,2025-02-19,261.1,USD,completed
17264,346,2025-02-18,77.62,AZN,completed
15633,347,2025-01-05,147.36,AZN,completed
23294,787,2025-03-16,400.79,AZN,completed
120,219,2025-03-13,295.2,AZN,completed
46866,652,2025-03-24,440.45,USD,completed
44758,280,2025-02-25,487.71,AZN,completed
37728,649,2025-03-23,181.82,AZN,completed
3122,590,2025-02-21,119.79,AZN,completed
43363,738,2025-02-06,253.01,EUR,completed
23480,221,2025-02-05,242.9,AZN,completed
10252,799,2025-03-11,336.12,USD,completed
50441,768,2025-03-13,-177.97,AZN,pending
20863,869,2025-02-20,290.11,AZN,completed
15905,320,2025-01-21,158.09,AZN,pending
27154,203,2025-02-01,369.89,AZN,pending
26488,456,2025-03-24,24.91,USD,completed
6742,128,2025-01-18,263.28,AZN,completed
49573,105,2025-02-09,164.33,EUR,completed
33789,121,2025-03-27,326.88,AZN,completed
5850,591,2025-03-28,447.64,AZN,completed
29832,729,2025-03-04,364.99,EUR,completed
32827,867,2025-03-21,429.3,AZN,failed
26871,230,2025-03-15,62.78,EUR,failed
38103,714,2025-01-30,80.13,AZN,completed
11147,511,2025-01-04,783.27,AZN,failed
10591,856,2025-03-01,258.85,AZN,completed
32176,487,2025-03-02,581.29,AZN,failed
39558,513,2025-02-16,344.53,AZN,completed
33837,782,2025-02-13,196.38,USD,completed
26350,559,2025-03-15,241.94,USD,pending
26090,207,2025-03-09,714.47,AZN,completed
30869,403,2025-02-25,354.97,AZN,completed
47668,542,2025-03-07,131.02,EUR,completed
11478,569,2025-01-23,109.14,AZN,completed
35837,116,2025-03-21,585.34,EUR,completed
46321,610,2025-01-17,277.73,AZN,completed
21549,517,2025-03-27,313.53,USD,failed
51106,,2025-01-11,226.01,USD,failed
37886,129,2025-01-25,79.49,AZN,completed
36941,576,2025-01-30,462.99,EUR,completed
24869,86,2025-01-09,112.76,USD,completed
3290,474,2025-01-28,204.52,USD,pending
34568,669,2025-03-13,45.48,AZN,completed
41974,335,2025-03-25,165.62,EUR,completed
7879,93,2025-03-04,502.01,AZN,completed
46183,48,2025-02-01,311.52,AZN,completed
50068,132,2025-01-22,-220.31,AZN,pending
15755,778,2025-01-30,700.25,USD,failed
33683,419,2025-03-01,93.56,AZN,completed
4289,562,2025-01-03,103.75,USD,completed
36564,97,2025-02-03,150.26,USD,pending
20106,75,2025-02-14,169.47,USD,completed
9529,319,2025-01-09,402.1,AZN,completed
23945,713,2025-02-04,173.4,AZN,completed
45046,884,2025-03-19,306.34,AZN,completed
32619,300,2025-01-24,325.43,AZN,completed
13327,767,2025-03-25,264.83,AZN,completed
6275,1,2025-02-21,194.51,AZN,pending
22440,848,2025-03-28,69.1,AZN,completed
31668,444,2025-03-26,50.43,AZN,failed
48161,337,2025-03-16,270.12,USD,completed
20360,453,2025-02-18,333.04,AZN,completed
46274,704,2025-01-01,186.58,AZN,completed
43642,317,2025-01-05,230.82,AZN,completed
38383,852,2025-01-26,322.77,AZN,completed
43466,504,2025-02-04,196.68,USD,completed
25880,726,2025-02-09,169.58,AZN,failed
12915,489,2025-01-03,232.59,USD,completed
11998,926,2025-01-27,219.13,USD,completed
1174,419,2025-03-25,274.22,EUR,completed
9625,288,2025-03-15,182.28,AZN,completed
25676,445,2025-03-07,862.13,AZN,failed
8599,834,2025-01-06,647.99,EUR,completed
10101,424,2025-02-01,264.35,AZN,completed
11215,259,2025-03-20,624.06,AZN,completed
21122,470,2025-03-27,62.36,AZN,pending
44039,128,2025-03-20,152.94,AZN,completed
1571,62,2025-02-06,550.74,AZN,completed
14199,529,2025-02-08,295.0,USD,completed
14487,416,2025-01-25,267.87,USD,completed
24627,761,2025-03-03,433.81,EUR,completed
49135,72,2025-01-01,225.97,AZN,completed
13124,953,2025-03-11,53.27,AZN,completed
41130,470,2025-01-30,94.27,USD,completed
2814,857,2025-03-11,183.37,USD,completed
16694,789,2025-03-22,260.71,USD,pending
38277,714,2025-02-17,324.54,AZN,completed
36859,674,2025-03-16,157.75,AZN,completed
8968,387,2025-01-31,316.91,AZN,completed
22055,482,2025-03-29,110.01,AZN,pending
16752,421,2025-02-01,155.35,USD,completed
33339,466,2025-02-05,27.63,AZN,completed
40380,638,2025-01-26,274.52,USD,completed
10456,512,2025-03-22,271.87,EUR,completed
21377,904,2025-03-31,577.29,EUR,failed
37112,84,2025-02-07,127.96,USD,completed
1542,186,2025-03-30,61.2,AZN,pending
32235,468,2025-03-30,55.93,AZN,completed
27841,19,2025-01-30,115.94,USD,completed
21750,931,2025-03-22,99.16,EUR,completed
26417,265,2025-02-20,451.83,AZN,completed
43476,610,2025-01-31,99.89,USD,completed
5042,531,2025-03-18,67.51,AZN,pending
40915,90,2025-01-02,278.44,EUR,completed
35159,447,2025-01-26,357.18,USD,completed
49225,37,2025-03-21,16.19,AZN,completed
15263,259,2025-03-16,183.26,AZN,completed
10699,60,2025-02-01,328.77,USD,completed
5091,573,2025-03-19,66.77,EUR,completed
39002,874,2025-01-04,105.76,AZN,pending
30738,336,2025-01-22,501.14,AZN,completed
23337,997,2025-02-20,230.61,AZN,completed
30407,673,2025-03-04,81.98,AZN,completed
50589,542,2025-03-03,-13.42,AZN,completed
17975,17,2025-01-18,434.43,USD,completed
6949,122,2025-01-26,112.11,EUR,completed
27088,61,2025-02-05,439.58,AZN,pending
7055,587,2025-02-20,147.41,USD,completed
40052,459,2025-03-23,12.57,USD,completed
23656,261,2025-01-11,111.3,USD,completed
26352,565,2025-02-15,353.4,USD,completed
34303,646,2025-01-18,201.81,AZN,completed
29511,471,2025-01-12,64.27,AZN,completed
3106,762,2025-03-19,106.15,USD,completed
44295,580,2025-01-01,356.93,USD,completed
21383,873,2025-03-28,141.77,AZN,pending
21345,489,2025-03-29,94.22,USD,pending
36099,572,2025-01-07,217.38,AZN,completed
20597,868,2025-03-17,118.8,USD,completed
29489,919,2025-03-14,209.97,AZN,completed
24157,410,2025-02-04,106.27,AZN,completed
46960,25,2025-02-27,34.35,AZN,completed
20779,337,2025-01-27,98.45,AZN,completed
29044,190,2025-01-23,433.71,AZN,completed
38764,440,2025-02-01,132.91,AZN,completed
29966,456,2025-02-01,57.01,AZN,completed
45323,837,2025-03-15,219.51,AZN,completed
3963,670,2025-03-29,49.28,USD,completed
4257,567,2025-03-28,315.16,AZN,completed
1785,421,2025-03-17,247.87,USD,completed
39974,654,2025-03-24,297.73,AZN,completed
17414,780,2025-01-24,168.17,USD,failed
8712,731,2025-03-13,192.47,AZN,completed
14654,315,2025-02-02,414.29,AZN,completed
43407,430,2025-02-25,54.29,EUR,completed
38088,86,2025-02-14,168.25,AZN,completed
34683,850,2025-01-10,372.41,AZN,completed
14336,63,2025-03-29,188.69,AZN,completed
49391,186,2025-03-04,541.21,AZN,pending
31002,114,2025-02-06,151.12,USD,completed
47980,720,2025-01-15,89.88,AZN,completed
8454,189,2025-03-01,71.13,USD,failed
16780,772,2025-03-07,130.11,USD,completed
4191,239,2025-02-09,145.41,AZN,failed
14128,996,2025-01-17,58.02,USD,completed
22266,895,2025-01-20,84.92,AZN,completed
34752,630,2025-03-04,883.27,AZN,completed
18321,898,2025-02-13,372.67,AZN,completed
3365,255,2025-02-25,161.56,AZN,completed
37766,209,2025-02-11,157.06,AZN,completed
2619,794,2025-01-29,95.32,AZN,completed
31225,503,2025-02-18,27.63,USD,completed
33802,941,2025-01-16,213.89,AZN,pending
15879,182,2025-03-13,239.68,AZN,completed
51226,,2025-01-21,164.78,EUR,completed
45349,519,2025-02-14,186.97,USD,completed
50854,760,2025-03-18,,USD,completed
33373,928,2025-03-28,515.99,EUR,completed
29554,811,2025-02-24,810.53,AZN,pending
50236,811,2025-01-23,-18.05,AZN,pending
10997,526,2025-01-22,282.86,USD,completed
16190,416,2025-02-08,326.83,EUR,completed
50187,144,2025-02-11,-294.33,USD,completed
28227,817,2025-01-06,146.24,USD,completed
50568,113,2025-01-20,-76.57,AZN,completed
20593,993,2025-01-01,290.55,USD,completed
26942,496,2025-01-15,518.35,AZN,completed
1322,321,2025-03-12,355.37,AZN,failed
38936,168,2025-03-09,360.54,AZN,pending
2577,977,2025-02-01,288.01,AZN,completed
17259,786,2025-01-23,206.22,AZN,completed
46644,867,2025-02-22,223.61,EUR,completed
21658,193,2025-01-25,303.49,AZN,completed
27218,45,2025-01-13,147.56,AZN,completed
23073,561,2025-01-20,165.58,AZN,completed
45687,334,2025-03-11,72.12,AZN,completed
22051,857,2025-02-06,160.12,USD,completed
15549,748,2025-01-15,453.36,AZN,completed
29006,518,2025-01-27,204.41,USD,completed
11625,191,2025-01-15,133.4,EUR,completed
48648,157,2025-02-13,607.89,AZN,completed
40342,550,2025-03-13,250.65,AZN,completed
43644,775,2025-03-23,275.67,AZN,completed
19765,492,2025-03-15,31.48,AZN,completed
48286,408,2025-03-28,603.5,AZN,completed
37087,569,2025-03-01,355.33,AZN,pending
12266,384,2025-01-19,263.72,EUR,completed
30829,410,2025-01-03,167.83,USD,completed
35629,607,2025-03-21,115.96,USD,completed
3933,406,2025-02-28,57.12,AZN,completed
18127,887,2025-02-14,262.33,AZN,completed
38832,728,2025-03-13,118.33,EUR,completed
7457,117,2025-03-18,478.34,USD,completed
42838,12,2025-02-20,96.28,AZN,pending
20865,252,2025-01-30,551.03,USD,completed
50526,28,2025-01-29,-436.95,AZN,pending
14451,127,2025-03-25,156.31,EUR,completed
42884,843,2025-02-26,502.49,AZN,completed
19226,697,2025-03-16,6.98,AZN,completed
14501,509,2025-01-09,55.21,AZN,completed
42885,364,2025-02-12,335.15,AZN,completed
32779,47,2025-02-14,35.09,EUR,pending
4210,129,2025-01-23,20.12,EUR,completed
14658,527,2025-01-10,482.19,AZN,completed
23502,272,2025-01-23,231.64,AZN,completed
49101,741,2025-03-02,213.92,AZN,completed
40988,151,2025-02-24,816.78,AZN,failed
32623,622,2025-02-17,267.86,AZN,completed
10251,6,2025-03-16,248.98,USD,completed
13398,559,2025-02-23,103.85,EUR,pending
32489,165,2025-01-02,143.09,USD,completed
40044,362,2025-01-02,231.54,EUR,completed
48215,406,2025-01-09,187.9,AZN,completed
13513,489,2025-03-06,95.16,AZN,completed
40665,623,2025-01-01,294.77,AZN,completed
50810,862,2025-03-17,,AZN,completed
39261,147,2025-03-15,471.72,AZN,completed
9800,591,2025-01-28,203.32,AZN,completed
12795,442,2025-03-28,16.77,AZN,completed
50990,694,2025-01-08,,AZN,completed
26288,613,2025-03-08,135.67,AZN,pending
50879,268,2025-01-16,,AZN,completed
25800,324,2025-01-13,236.63,AZN,completed
23989,290,2025-01-15,264.79,USD,pending
43524,725,2025-02-03,322.43,AZN,completed
36081,217,2025-02-24,67.4,AZN,completed
26093,170,2025-03-11,152.44,EUR,completed
5792,96,2025-03-29,55.08,USD,completed
46506,704,2025-02-08,97.72,AZN,completed
39804,719,2025-02-24,194.1,AZN,completed
44028,151,2025-03-04,197.72,USD,completed
42225,373,2025-02-01,328.91,AZN,failed
44930,224,2025-02-17,131.38,AZN,completed
1965,681,2025-02-25,149.23,EUR,completed
15426,624,2025-03-28,300.94,USD,pending
50358,48,2025-02-01,-111.3,AZN,pending
3521,846,2025-03-08,234.33,AZN,completed
38504,874,2025-01-24,341.74,EUR,completed
11671,24,2025-01-17,43.76,AZN,completed
4110,846,2025-01-16,237.61,USD,completed
16866,907,2025-03-28,513.17,USD,completed
32466,512,2025-02-03,45.76,AZN,completed
7314,224,2025-02-25,101.62,USD,completed
14027,294,2025-01-16,482.65,AZN,completed
22905,339,2025-03-28,325.81,AZN,completed
43513,419,2025-02-24,292.27,USD,completed
46344,440,2025-01-02,61.07,USD,completed
11322,360,2025-01-27,172.59,AZN,completed
45103,222,2025-03-19,133.68,USD,completed
2919,111,2025-01-26,280.63,AZN,pending
4042,223,2025-01-23,242.67,AZN,completed
43275,277,2025-02-21,392.33,USD,completed
33374,491,2025-03-30,124.33,EUR,completed
47442,593,2025-02-02,69.96,AZN,completed
37764,776,2025-02-10,305.42,USD,completed
41902,473,2025-03-12,285.07,AZN,completed
24865,549,2025-02-16,109.23,USD,completed
27814,375,2025-02-06,76.76,AZN,completed
48703,681,2025-03-26,329.61,AZN,completed
21258,148,2025-03-06,75.03,AZN,failed
49783,183,2025-02-07,194.14,AZN,completed
28110,924,2025-03-24,518.16,EUR,completed
39086,564,2025-01-25,236.29,AZN,completed
205,710,2025-02-28,318.66,AZN,completed
28882,806,2025-01-19,287.33,AZN,pending
45963,771,2025-03-17,228.32,USD,pending
11882,933,2025-02-22,227.76,AZN,completed
15514,932,2025-03-27,311.93,AZN,pending
10080,753,2025-01-30,346.4,AZN,completed
17547,976,2025-03-22,304.91,AZN,completed
10922,617,2025-02-20,20.73,AZN,completed
9793,131,2025-02-27,362.96,AZN,completed
49239,542,2025-02-04,225.63,AZN,completed
22350,33,2025-01-30,279.14,USD,completed
17473,798,2025-03-28,316.97,USD,completed
2208,579,2025-03-22,461.21,AZN,completed
35815,737,2025-02-11,276.69,AZN,pending
47020,87,2025-02-01,245.88,AZN,completed
37486,915,2025-01-06,104.17,AZN,completed
5910,495,2025-01-13,276.32,EUR,completed
21120,307,2025-03-02,143.06,AZN,completed
41325,238,2025-03-21,238.09,AZN,completed
42480,447,2025-01-19,560.34,AZN,completed
9485,131,2025-02-02,358.06,AZN,completed
15443,681,2025-01-14,235.55,AZN,completed
24064,111,2025-02-22,306.7,AZN,pending
24930,102,2025-01-13,399.45,AZN,completed
18565,704,2025-02-09,481.98,USD,completed
1000,816,2025-03-13,329.83,AZN,completed
35941,965,2025-03-16,193.2,EUR,completed
41997,775,2025-02-09,518.4,AZN,completed
23173,494,2025-01-26,97.36,AZN,completed
27403,384,2025-01-25,554.39,AZN,completed
43763,473,2025-02-08,404.37,USD,completed
5185,360,2025-02-12,460.27,AZN,completed
10887,270,2025-02-12,394.52,AZN,completed
25913,992,2025-01-29,68.62,USD,completed
33764,218,2025-02-07,299.03,AZN,completed
8413,415,2025-03-19,109.92,USD,completed
21537,428,2025-02-13,455.93,EUR,completed
33813,902,2025-03-11,41.04,USD,completed
36590,730,2025-02-21,289.65,AZN,pending
24826,684,2025-03-10,239.89,AZN,completed
34776,543,2025-03-18,348.33,USD,completed
47222,179,2025-03-30,92.95,USD,pending
10079,361,2025-03-11,300.68,USD,completed
17339,452,2025-01-25,513.23,EUR,completed
21044,189,2025-02-02,59.5,AZN,pending
2771,378,2025-03-05,140.98,AZN,completed
43499,755,2025-03-31,145.48,EUR,completed
23599,291,2025-01-23,148.42,EUR,completed
40261,789,2025-03-29,163.42,AZN,completed
21003,393,2025-01-05,182.83,EUR,completed
33360,444,2025-01-08,289.5,AZN,completed
33138,367,2025-03-07,61.92,AZN,completed
43163,444,2025-03-22,118.9,EUR,completed
29055,675,2025-02-28,289.97,EUR,pending
40639,881,2025-02-15,332.59,AZN,completed
21076,402,2025-03-07,146.54,AZN,completed
40922,83,2025-02-23,72.22,AZN,pending
20447,553,2025-01-19,860.85,USD,completed
22988,953,2025-01-28,171.68,AZN,completed
47583,915,2025-01-16,99.34,AZN,completed
5983,41,2025-01-28,495.37,AZN,failed
11238,84,2025-02-24,100.81,AZN,completed
18035,693,2025-03-13,97.76,EUR,completed
11404,29,2025-03-28,175.36,USD,completed
30740,782,2025-01-01,216.23,USD,completed
22441,59,2025-03-18,122.66,AZN,completed
8447,132,2025-03-07,169.7,AZN,completed
13924,616,2025-02-15,160.76,AZN,completed
31673,7,2025-03-05,157.22,AZN,completed
25851,692,2025-02-12,224.77,AZN,completed
34585,525,2025-02-24,227.05,AZN,completed
4852,828,2025-01-25,110.82,AZN,completed
23283,647,2025-03-30,196.72,AZN,completed
19019,239,2025-01-05,166.01,AZN,completed
34096,805,2025-03-16,311.67,AZN,completed
37504,816,2025-03-20,234.7,EUR,completed
33822,191,2025-01-11,190.86,AZN,completed
49196,911,2025-01-07,103.6,USD,completed
32776,544,2025-02-25,96.9,AZN,completed
41441,979,2025-03-23,287.77,EUR,pending
40675,296,2025-03-29,466.44,AZN,completed
15393,443,2025-03-21,214.72,AZN,completed
21975,674,2025-01-28,174.2,USD,completed
16856,540,2025-01-21,52.93,USD,completed
12710,324,2025-02-27,224.15,EUR,completed
12466,109,2025-03-08,74.16,AZN,completed
35091,675,2025-01-29,391.59,AZN,completed
24476,970,2025-02-19,331.84,AZN,completed
7644,780,2025-01-22,481.93,AZN,failed
41615,597,2025-02-18,217.14,EUR,completed
48010,928,2025-01-26,108.02,AZN,completed
45109,412,2025-02-01,40.57,AZN,completed
32655,921,2025-02-06,128.83,AZN,completed
25014,773,2025-01-20,160.05,USD,completed
49617,542,2025-01-30,263.77,AZN,completed
28479,361,2025-02-23,61.87,AZN,completed
32526,590,2025-03-01,148.67,AZN,pending
15241,968,2025-01-29,113.15,AZN,pending
37332,245,2025-02-18,113.31,EUR,completed
29706,415,2025-02-25,150.96,EUR,failed
41658,148,2025-03-23,144.67,AZN,completed
2231,388,2025-02-08,61.2,USD,completed
51236,,2025-01-22,154.48,AZN,pending
41026,513,2025-02-26,701.42,USD,completed
17733,825,2025-01-30,45.58,AZN,completed
26992,492,2025-02-16,403.59,AZN,completed
18865,651,2025-01-19,471.6,AZN,completed
30490,803,2025-01-28,148.64,AZN,completed
18481,277,2025-03-04,179.7,AZN,completed
38957,927,2025-01-18,72.49,USD,completed
14890,987,2025-01-15,219.0,USD,failed
31640,197,2025-03-26,174.02,USD,completed
21476,683,2025-03-21,28.67,EUR,completed
39236,173,2025-03-16,129.96,AZN,completed
35101,303,2025-01-10,50.69,AZN,completed
23618,781,2025-03-05,140.09,AZN,completed
16011,695,2025-02-24,27.84,AZN,completed
43837,678,2025-02-17,132.65,AZN,failed
6206,78,2025-01-06,306.63,AZN,completed
48913,51,2025-03-29,160.77,USD,completed
46611,74,2025-03-28,369.15,AZN,completed
43008,533,2025-03-31,304.7,AZN,completed
28429,845,2025-02-04,144.29,AZN,pending
47468,539,2025-03-09,83.29,AZN,completed
4137,76,2025-03-30,386.23,AZN,completed
34590,847,2025-01-03,375.23,AZN,completed
48916,100,2025-03-15,206.67,EUR,completed
16802,376,2025-02-28,633.55,AZN,completed
32572,315,2025-03-24,283.17,USD,completed
43324,732,2025-01-16,81.97,AZN,failed
16435,734,2025-01-30,51.06,EUR,completed
48985,709,2025-03-12,211.95,AZN,completed
26862,581,2025-03-13,488.05,AZN,completed
27126,44,2025-03-24,199.51,AZN,completed
4174,638,2025-01-18,92.0,AZN,completed
18307,855,2025-03-05,126.01,AZN,completed
27147,854,2025-01-27,7.72,EUR,completed
20146,995,2025-01-21,444.43,AZN,completed
9712,144,2025-02-23,311.4,AZN,completed
38155,160,2025-02-26,440.53,AZN,completed
50823,257,2025-03-10,,AZN,failed
20540,348,2025-03-03,275.8,AZN,completed
15446,624,2025-01-02,110.69,USD,completed
24959,133,2025-03-14,75.49,AZN,completed
20655,42,2025-02-26,58.16,AZN,completed
22686,641,2025-03-07,398.2,EUR,pending
28849,966,2025-01-24,578.83,AZN,completed
29358,655,2025-02-26,399.6,AZN,completed
30,332,2025-02-11,16.95,AZN,completed
45520,309,2025-01-27,90.64,USD,completed
12004,162,2025-02-02,222.51,AZN,completed
45272,663,2025-03-02,340.5,USD,completed
10060,904,2025-01-23,164.73,USD,completed
39689,589,2025-03-15,142.78,AZN,completed
3698,565,2025-02-06,255.06,EUR,completed
16082,727,2025-02-07,230.87,AZN,completed
20069,874,2025-02-07,108.79,USD,completed
36113,996,2025-02-14,165.12,USD,completed
12380,702,2025-03-04,311.4,AZN,failed
2184,689,2025-03-13,24.92,AZN,completed
12884,288,2025-03-18,397.29,USD,pending
3207,881,2025-01-12,58.09,AZN,completed
51146,,2025-03-29,84.37,AZN,completed
28521,762,2025-01-13,394.62,AZN,completed
8772,426,2025-01-24,301.49,EUR,completed
7190,841,2025-01-31,45.68,USD,completed
22896,356,2025-03-13,150.94,AZN,completed
36049,887,2025-02-02,341.5,AZN,completed
22774,129,2025-01-05,348.54,AZN,completed
35716,420,2025-01-12,88.4,AZN,pending
11378,185,2025-01-12,270.82,AZN,completed
3168,743,2025-02-23,43.36,EUR,completed
24674,461,2025-02-25,260.17,AZN,completed
22693,209,2025-03-23,133.75,AZN,pending
35014,10,2025-01-30,256.66,AZN,pending
40353,310,2025-03-26,169.64,AZN,completed
43037,531,2025-03-19,571.09,AZN,completed
31819,570,2025-01-22,252.89,EUR,completed
448,454,2025-01-16,61.6,AZN,completed
5773,922,2025-02-20,187.13,AZN,completed
46790,435,2025-02-01,147.93,EUR,completed
22378,600,2025-02-21,13.98,AZN,completed
15,489,2025-01-02,118.46,AZN,completed
4394,387,2025-03-16,62.16,EUR,completed
50309,613,2025-02-03,-95.45,AZN,completed
42176,126,2025-01-13,566.01,USD,completed
38273,119,2025-03-12,206.11,USD,pending
44042,657,2025-02-05,270.41,AZN,completed
22611,164,2025-01-16,448.27,USD,completed
8171,19,2025-02-27,396.03,USD,completed
14117,490,2025-02-04,191.62,AZN,completed
24504,17,2025-03-08,255.13,AZN,completed
30174,793,2025-03-27,358.13,USD,completed
46792,904,2025-01-26,229.6,USD,completed
33055,38,2025-02-19,297.14,AZN,failed
4219,29,2025-01-16,21.47,AZN,completed
18697,269,2025-01-06,479.85,AZN,completed
43820,324,2025-02-14,116.34,AZN,completed
25356,190,2025-02-09,730.66,USD,completed
22135,210,2025-03-24,491.9,AZN,pending
7271,504,2025-01-05,284.49,AZN,completed
15360,737,2025-02-03,159.5,USD,completed
9718,358,2025-02-24,326.83,EUR,completed
34821,986,2025-02-01,663.42,AZN,completed
12717,144,2025-03-11,151.4,AZN,completed
4346,551,2025-03-09,159.78,USD,failed
10517,517,2025-03-08,9.48,USD,completed
13756,282,2025-03-16,66.48,AZN,completed
23045,178,2025-03-16,308.59,AZN,completed
45148,347,2025-03-20,183.26,AZN,completed
5005,757,2025-03-05,328.0,AZN,completed
3104,444,2025-02-14,270.79,USD,completed
32934,651,2025-02-25,219.81,USD,completed
1913,48,2025-01-02,82.71,EUR,completed
25237,969,2025-01-05,298.82,AZN,completed
22776,499,2025-03-10,236.66,EUR,completed
44069,258,2025-02-13,113.59,USD,pending
34108,181,2025-01-04,158.97,AZN,completed
17523,538,2025-01-06,152.31,AZN,completed
43579,823,2025-03-15,60.33,EUR,pending
22687,11,2025-02-01,1326.25,EUR,completed
45440,380,2025-02-24,291.16,EUR,completed
